scenario,frame_idx,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,position_code
8,144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,146,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,147,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,150,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,152,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,153,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,156,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,157,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,158,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,159,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,160,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,161,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,162,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,163,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,164,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,169,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,170,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,171,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,172,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,173,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,176,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,177,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,179,42.9766731262207,17.6406192779541,44.33628463745117,15.739033699035645,41.858375549316406,15.73040771484375,47.155269622802734,16.378576278686523,0.0,0.0,51.536590576171875,26.641677856445312,36.987327575683594,26.7966365814209,56.226173400878906,39.774967193603516,33.72020721435547,39.826866149902344,53.740455627441406,49.16781234741211,34.82487487792969,48.92327880859375,47.96626663208008,54.216392517089844,38.89411926269531,54.09258270263672,47.778385162353516,76.79354858398438,39.63943099975586,76.71559143066406,47.847835540771484,97.15235137939453,41.105831146240234,97.13768768310547,0.0
8,180,42.67640686035156,17.64118194580078,44.227535247802734,15.79826831817627,41.47821044921875,15.778507232666016,47.647926330566406,16.659900665283203,0.0,0.0,52.26686477661133,26.927257537841797,37.00224304199219,26.979997634887695,56.72337341308594,40.246673583984375,32.481407165527344,39.77227783203125,53.80292892456055,49.799583435058594,32.93071746826172,49.0724983215332,48.46208953857422,53.160430908203125,39.22792053222656,53.00456237792969,49.00391387939453,74.45396423339844,39.73295593261719,74.44465637207031,49.40922164916992,94.3093032836914,40.44133758544922,94.1181411743164,0.0
8,181,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,183,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,184,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,185,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,186,52.56143569946289,17.455097198486328,53.548980712890625,15.648943901062012,51.400691986083984,15.489006996154785,0.0,0.0,0.0,0.0,59.383811950683594,26.32607078552246,45.03886795043945,25.86839485168457,66.33491516113281,37.83917999267578,39.52336883544922,37.20786666870117,67.18516540527344,44.72869110107422,38.668060302734375,44.40583801269531,55.08187484741211,53.340972900390625,47.04279708862305,53.14993667602539,53.20170974731445,75.14623260498047,46.430660247802734,75.14386749267578,52.014244079589844,93.73697662353516,45.08352279663086,93.9566650390625,0.0
8,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.50727081298828,28.052825927734375,57.802345275878906,28.453203201293945,49.09866714477539,40.55302047729492,58.48356628417969,41.26381301879883,51.252655029296875,51.513370513916016,57.3499641418457,51.84232711791992,48.54814910888672,54.0768928527832,53.8226318359375,54.25797653198242,47.677818298339844,75.6015853881836,51.884925842285156,75.78680419921875,47.125389099121094,94.6060791015625,50.4468879699707,95.17588806152344,0.0
8,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.12261199951172,18.540760040283203,47.42597198486328,27.721643447875977,61.2442741394043,28.01429557800293,45.19381332397461,40.81403350830078,66.78573608398438,41.10667419433594,45.45962905883789,50.650508880615234,68.57335662841797,50.53897476196289,47.79046630859375,53.735389709472656,56.37942123413086,53.774600982666016,46.83749008178711,75.73945617675781,54.75225067138672,75.73014831542969,44.93355941772461,95.60968017578125,52.401187896728516,96.12446594238281,0.0
8,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333255767822266,18.681915283203125,48.658226013183594,27.275650024414062,61.92736053466797,27.72354507446289,47.303863525390625,39.23420333862305,67.64329528808594,39.902400970458984,48.454959869384766,47.44477462768555,70.03520965576172,47.50518035888672,48.79803466796875,52.61936950683594,57.20768737792969,52.79666519165039,48.50634002685547,74.66510009765625,56.44002151489258,74.73013305664062,47.11294937133789,94.52075958251953,54.35362243652344,95.15858459472656,0.0
8,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44029235839844,19.4266300201416,56.0078125,27.27583885192871,59.358360290527344,27.63609504699707,59.00196838378906,39.08872604370117,60.799705505371094,39.899471282958984,63.48276901245117,48.472679138183594,64.19790649414062,48.905086517333984,52.587684631347656,52.79132080078125,54.97133255004883,53.1445198059082,52.359947204589844,75.09675598144531,55.035301208496094,75.24929809570312,49.77022933959961,94.24473571777344,52.2335319519043,95.337890625,0.0
8,191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.42041778564453,20.09352684020996,55.24232482910156,29.01685333251953,62.60888671875,29.873889923095703,56.557464599609375,40.718650817871094,67.29214477539062,42.24871063232422,59.13462448120117,49.13848114013672,70.49213409423828,49.843929290771484,55.19538879394531,54.26347351074219,60.23099136352539,54.71940231323242,54.83162307739258,75.66309356689453,59.77907180786133,75.84881591796875,53.403743743896484,94.98709106445312,57.25118637084961,95.84466552734375,0.0
8,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2352066040039,16.923139572143555,53.586978912353516,26.87360954284668,69.6865463256836,27.228893280029297,49.99750900268555,39.34354782104492,75.63362121582031,40.034637451171875,50.60575866699219,48.343994140625,76.31912231445312,48.62971496582031,55.1292839050293,52.958961486816406,65.53699493408203,53.10960006713867,54.46040725708008,74.6839828491211,64.24529266357422,74.72991180419922,52.9493293762207,94.76737213134766,61.173458099365234,95.21487426757812,0.0
8,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.103759765625,19.178712844848633,54.361236572265625,27.630739212036133,69.86257934570312,28.406503677368164,47.35993957519531,40.765357971191406,73.43407440185547,41.533103942871094,46.61838150024414,50.81547164916992,74.17646026611328,51.793601989746094,55.456268310546875,54.246646881103516,65.44930267333984,54.369075775146484,55.64413070678711,76.24407958984375,63.55051040649414,76.36875915527344,53.79440689086914,97.71095275878906,60.98599624633789,98.29703521728516,0.0
8,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7370376586914,19.316312789916992,54.264556884765625,28.809812545776367,71.02157592773438,29.06221580505371,49.821502685546875,41.621177673339844,75.8670425415039,42.09638214111328,50.889041900634766,51.99299240112305,76.52066040039062,52.299842834472656,56.4084358215332,54.30936813354492,67.3366928100586,54.49387741088867,56.56528091430664,74.9989013671875,66.70539855957031,75.07911682128906,56.17567443847656,94.40750885009766,65.01549530029297,94.80158233642578,0.0
8,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.741302490234375,27.5344295501709,71.40104675292969,27.767948150634766,51.91817092895508,41.8124885559082,74.39071655273438,41.87211608886719,51.65455627441406,52.905818939208984,74.69670104980469,53.052433013916016,59.09980010986328,55.09889602661133,67.84427642822266,55.149105072021484,61.54139709472656,77.66619110107422,66.25070190429688,77.70364379882812,62.157649993896484,99.66706848144531,64.820068359375,99.88561248779297,0.0
8,197,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,198,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,199,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,200,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
