scenario,frame_idx,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,position_code
3,380,75.38323974609375,26.057437896728516,76.97624206542969,23.794206619262695,73.4971923828125,23.95232391357422,79.87357330322266,25.213369369506836,70.07395935058594,25.599788665771484,85.03426361083984,37.79925537109375,64.77605438232422,39.544010162353516,93.24618530273438,51.82102966308594,57.33736038208008,57.693180084228516,95.31129455566406,62.034427642822266,55.78704833984375,73.24250793457031,82.68749237060547,72.54963684082031,70.55449676513672,73.3275375366211,80.8485336303711,98.56727600097656,71.92472839355469,99.34636688232422,78.99559783935547,120.14098358154297,73.5127944946289,121.1102066040039,0.0
3,381,75.6848373413086,29.304550170898438,77.22456359863281,27.096538543701172,74.09327697753906,27.125192642211914,0.0,0.0,70.92877197265625,27.82834243774414,84.72587585449219,38.86392593383789,65.63582611083984,40.08438491821289,93.40877532958984,51.1384391784668,58.516082763671875,56.59976577758789,95.94255828857422,58.63225555419922,56.81205368041992,69.4576644897461,81.21251678466797,72.39772033691406,69.8642807006836,72.92057800292969,79.60847473144531,98.91845703125,71.49657440185547,99.61627197265625,78.40239715576172,121.84622955322266,73.1877670288086,122.73098754882812,0.0
3,382,73.35899353027344,28.91684341430664,75.19274139404297,26.575485229492188,71.72119140625,26.764793395996094,79.16468048095703,27.177982330322266,0.0,0.0,85.13951873779297,38.21711730957031,65.31206512451172,41.01889419555664,94.60777282714844,49.99973678588867,58.33538818359375,59.36483383178711,96.85163879394531,55.54895782470703,56.3751335144043,73.60645294189453,83.43083190917969,73.3066635131836,71.67562866210938,74.49156188964844,82.68855285644531,100.4571533203125,73.59133911132812,101.50575256347656,81.82905578613281,121.51167297363281,75.65007019042969,122.74665069580078,0.0
3,383,75.4245834350586,27.115211486816406,77.35831451416016,24.845563888549805,73.54995727539062,24.941959381103516,80.77191162109375,26.377906799316406,70.54191589355469,26.571331024169922,85.50190734863281,39.29808044433594,66.13050842285156,40.55887222290039,93.5162353515625,52.95221710205078,59.59703826904297,57.68140411376953,95.99832916259766,60.20742416381836,58.010738372802734,69.51200103759766,82.29206848144531,73.4364013671875,70.83257293701172,73.9593276977539,80.99156951904297,99.70307922363281,72.09358215332031,100.24803924560547,80.27725982666016,122.55813598632812,73.75660705566406,123.1802749633789,0.0
3,384,75.94038391113281,29.52767562866211,77.7293472290039,27.245677947998047,74.20630645751953,27.301544189453125,81.06826782226562,28.195947647094727,71.17607116699219,28.194618225097656,86.18028259277344,40.52342224121094,66.40631866455078,40.967010498046875,94.47613525390625,56.380645751953125,60.35454559326172,57.74891662597656,98.0152816772461,72.71619415283203,60.334869384765625,73.58273315429688,83.10066986083984,73.80255889892578,71.23670959472656,74.01310729980469,82.59695434570312,99.04228210449219,72.74369812011719,99.36085510253906,81.98590087890625,120.04737854003906,75.13982391357422,120.34297943115234,0.0
3,385,77.14170837402344,28.39227294921875,79.10108947753906,26.04808235168457,75.158203125,26.08286476135254,82.54102325439453,27.441028594970703,71.76296997070312,27.477441787719727,87.58179473876953,40.81162643432617,66.02620697021484,41.86231231689453,94.55216217041016,57.0147705078125,58.335418701171875,61.36503219604492,95.49836730957031,71.02208709716797,58.14169692993164,80.2228775024414,84.3979263305664,76.67913055419922,71.19583129882812,77.1815414428711,84.3741683959961,102.28652954101562,72.27367401123047,102.83152770996094,82.60611724853516,124.79300689697266,73.48388671875,125.49308776855469,0.0
3,386,77.7894515991211,29.33743667602539,79.69734191894531,26.96172332763672,75.74275207519531,27.048480987548828,83.26729583740234,27.96246337890625,72.30168914794922,28.142135620117188,88.45187377929688,40.237796783447266,66.46484375,42.102081298828125,96.89364624023438,53.736854553222656,57.98740768432617,61.199859619140625,98.5359878540039,60.45463562011719,57.650634765625,76.22684478759766,86.29263305664062,76.92658996582031,72.95284271240234,77.88552856445312,87.01592254638672,103.67841339111328,75.68667602539062,104.6298828125,85.00332641601562,124.03646087646484,76.86979675292969,125.2179183959961,0.0
3,387,77.56670379638672,28.287113189697266,79.44420623779297,25.953290939331055,75.68729400634766,26.05137825012207,83.19068908691406,27.15829849243164,72.70095825195312,27.43891716003418,88.6348648071289,39.592586517333984,67.36827087402344,41.82159423828125,97.37266540527344,52.84358215332031,59.88360595703125,61.4870491027832,98.7327651977539,58.96351623535156,59.520782470703125,76.90789031982422,86.50088500976562,75.8475570678711,73.620361328125,76.86126708984375,86.7485122680664,101.8364028930664,75.65218353271484,102.78807830810547,84.67937469482422,122.96795654296875,76.53308868408203,124.17533111572266,0.0
3,388,78.05049896240234,28.153385162353516,79.91242218017578,25.850709915161133,75.9578857421875,25.98806381225586,83.20858001708984,26.96099853515625,72.42384338378906,27.451414108276367,88.86333465576172,38.71333694458008,67.20272827148438,41.67407989501953,97.90596771240234,49.508811950683594,60.597145080566406,60.053367614746094,99.97773742675781,50.29948806762695,61.62163543701172,70.51873779296875,87.70475006103516,72.72938537597656,74.68791198730469,74.0997314453125,87.49180603027344,97.16395568847656,76.78630828857422,98.36688995361328,86.41639709472656,119.01129150390625,78.24759674072266,120.60891723632812,0.0
3,389,79.22516632080078,28.106056213378906,81.27919006347656,25.75115966796875,77.08999633789062,25.855722427368164,85.19473266601562,26.88816261291504,73.72117614746094,27.417570114135742,91.263671875,39.44304275512695,68.27932739257812,42.214805603027344,98.81228637695312,52.5290412902832,61.765228271484375,62.24043655395508,97.79428100585938,57.977996826171875,63.76355743408203,77.42211151123047,89.54125213623047,74.06663513183594,75.23979187011719,75.28983306884766,89.9614028930664,98.65281677246094,75.8936996459961,99.65599060058594,88.11293029785156,121.36170196533203,75.81806945800781,122.73021697998047,0.0
